doc_id,item,category,amount,price,discount
9KIWUI8W,Яблоки свежие 1кг,Продукты,3,4287.73,74
9KIWUI8W,Кружка керамическая 300мл,Посуда,2,3491.33,43
9KIWUI8W,Шампунь для волос 400мл,Косметика и гигиена,1,4237.34,58
258SSCTV,Швабра с насадкой,Товары для дома,2,857.15,54
258SSCTV,Постельное бельё 1.5 спальное,Текстиль,3,1831.52,0
258SSCTV,Скатерть льняная,Текстиль,3,2467.29,42
W70O8FBZ,Лампочка светодиодная 9W,Товары для дома,3,2237.22,53
U96PRJMD,Кастрюля нержавеющая сталь 4л,Посуда,3,3846.7,77
U96PRJMD,Пакеты для мусора 30л,Товары для дома,2,1334.51,73
U96PRJMD,Скатерть льняная,Текстиль,1,608.99,37
U96PRJMD,Сковорода антипригарная 24см,Посуда,2,698.0,0
U96PRJMD,Зубная паста 100мл,Косметика и гигиена,3,2192.31,0
U96PRJMD,Швабра с насадкой,Товары для дома,1,587.14,59
UU3K6XKI,Пакеты для мусора 30л,Товары для дома,1,2486.39,51
UU3K6XKI,Набор кухонных полотенец,Текстиль,1,127.47,62
87UXECRY,Батарейки AAA 4шт,Товары для дома,1,4487.06,40
87UXECRY,Шампунь для волос 400мл,Косметика и гигиена,1,1124.3,59
87UXECRY,Дезодорант-стик,Косметика и гигиена,1,4997.68,76
87UXECRY,Кружка керамическая 300мл,Посуда,3,4657.94,0
87UXECRY,Мыло жидкое с дозатором,Косметика и гигиена,4,2480.83,0
87UXECRY,Зубная паста 100мл,Косметика и гигиена,3,4066.5,35
P30LPKK2,Чистящее средство для кухни,Бытовая химия,2,3584.66,58
P30LPKK2,Набор кухонных полотенец,Текстиль,3,429.41,77
P30LPKK2,Постельное бельё 1.5 спальное,Текстиль,1,611.96,78
P30LPKK2,Швабра с насадкой,Товары для дома,2,1190.33,0
P30LPKK2,Кондиционер для белья,Бытовая химия,4,1358.32,71
P30LPKK2,Сковорода антипригарная 24см,Посуда,4,2593.31,0
P30LPKK2,Батарейки AAA 4шт,Товары для дома,4,643.17,0
YKDHU65V,Кружка керамическая 300мл,Посуда,2,574.83,56
YKDHU65V,Батарейки AAA 4шт,Товары для дома,4,4808.26,0
GYJRXHQI,Шампунь для волос 400мл,Косметика и гигиена,2,4010.47,0
GYJRXHQI,Сковорода антипригарная 24см,Посуда,3,2733.22,49
GYJRXHQI,Полотенце вафельное,Текстиль,2,3181.03,80
GYJRXHQI,Скатерть льняная,Текстиль,1,458.76,40
GYJRXHQI,Кастрюля нержавеющая сталь 4л,Посуда,2,1284.79,67
3NHPGRC0,Тарелка глубокая 20см,Посуда,1,3084.7,42
3NHPGRC0,Кружка керамическая 300мл,Посуда,1,4573.59,75
3NHPGRC0,Чистящее средство для кухни,Бытовая химия,4,2562.2,34
3NHPGRC0,Мыло жидкое с дозатором,Косметика и гигиена,4,3635.58,65
3NHPGRC0,Молоко 3.2% 1л,Продукты,3,2516.68,0
5DO2SFDU,Яблоки свежие 1кг,Продукты,4,231.21,0
5DO2SFDU,Молоко 3.2% 1л,Продукты,4,788.48,0
5J4UM3SZ,Полотенце вафельное,Текстиль,1,3637.57,34
5J4UM3SZ,Макароны из твёрдых сортов 400г,Продукты,1,3317.97,41
5J4UM3SZ,Стиральный порошок 3кг,Бытовая химия,3,3105.02,70
5J4UM3SZ,Набор кухонных полотенец,Текстиль,4,576.74,43
WNYPOOJD,Тарелка глубокая 20см,Посуда,3,2131.46,35
WNYPOOJD,Сковорода антипригарная 24см,Посуда,2,1499.75,0
VQD21NG1,Гель для душа 250мл,Косметика и гигиена,3,690.32,0
VQD21NG1,Зубная паста 100мл,Косметика и гигиена,1,4281.78,59
VQD21NG1,Столовый прибор (ложка+вилка),Посуда,1,2810.22,0
VQD21NG1,Средство для мытья посуды 500мл,Бытовая химия,4,2268.39,48
VQD21NG1,Дезодорант-стик,Косметика и гигиена,3,2900.11,61
VQD21NG1,Кондиционер для белья,Бытовая химия,2,559.77,32
VQD21NG1,Шампунь для волос 400мл,Косметика и гигиена,2,1534.04,0
VQD21NG1,Ведро пластиковое 10л,Товары для дома,2,4295.94,63
7YPUB25W,Пакеты для мусора 30л,Товары для дома,1,908.23,0
7YPUB25W,Кастрюля нержавеющая сталь 4л,Посуда,2,1185.63,43
7YPUB25W,Хлеб ржаной,Продукты,4,4379.39,0
7YPUB25W,Хлеб ржаной,Продукты,2,1754.08,0
7YPUB25W,Яблоки свежие 1кг,Продукты,1,2620.04,36
7YPUB25W,Лампочка светодиодная 9W,Товары для дома,3,4099.13,74
P5U19DVC,Чистящее средство для кухни,Бытовая химия,3,253.6,66
P5U19DVC,Полотенце вафельное,Текстиль,3,2165.64,76
P5U19DVC,Кондиционер для белья,Бытовая химия,3,1894.97,53
9CS3OJOA,Полотенце вафельное,Текстиль,2,3574.39,0
9CS3OJOA,Стиральный порошок 3кг,Бытовая химия,3,2485.67,70
9CS3OJOA,Ведро пластиковое 10л,Товары для дома,1,1452.84,0
9CS3OJOA,Зубная паста 100мл,Косметика и гигиена,2,1809.9,0
9CS3OJOA,Скатерть льняная,Текстиль,2,79.13,0
9CS3OJOA,Чистящее средство для кухни,Бытовая химия,4,2660.3,79
8WY9VIR4,Отбеливатель 1л,Бытовая химия,3,380.68,0
TJ8N7FM7,Яблоки свежие 1кг,Продукты,4,1345.26,0
TJ8N7FM7,Макароны из твёрдых сортов 400г,Продукты,3,2604.93,68
TJ8N7FM7,Шампунь для волос 400мл,Косметика и гигиена,3,396.36,37
TJ8N7FM7,Коврик для ванной,Текстиль,2,2092.11,40
TJ8N7FM7,Молоко 3.2% 1л,Продукты,2,1257.84,0
OKOXQABM,Молоко 3.2% 1л,Продукты,2,3956.69,0
OKOXQABM,Полотенце вафельное,Текстиль,3,224.58,0
