doc_id,item,category,amount,price,discount
OOLLVWH1,Кондиционер для белья,Бытовая химия,2,4394.95,53
OOLLVWH1,Кондиционер для белья,Бытовая химия,1,4815.63,66
OOLLVWH1,Ведро пластиковое 10л,Товары для дома,3,2598.34,0
NR10Y7DO,Постельное бельё 1.5 спальное,Текстиль,4,122.82,75
NR10Y7DO,Сковорода антипригарная 24см,Посуда,3,405.97,74
NR10Y7DO,Яблоки свежие 1кг,Продукты,1,4404.82,33
NR10Y7DO,Отбеливатель 1л,Бытовая химия,2,4049.95,36
NR10Y7DO,Средство для мытья посуды 500мл,Бытовая химия,2,4365.17,52
NR10Y7DO,Тарелка глубокая 20см,Посуда,4,2001.29,51
NR10Y7DO,Отбеливатель 1л,Бытовая химия,1,4026.02,78
ZREW5V76,Сковорода антипригарная 24см,Посуда,2,4833.15,0
ZREW5V76,Кондиционер для белья,Бытовая химия,2,4165.8,0
ZREW5V76,Дезодорант-стик,Косметика и гигиена,1,3619.71,64
ZREW5V76,Макароны из твёрдых сортов 400г,Продукты,4,1543.52,0
ZREW5V76,Кружка керамическая 300мл,Посуда,3,2643.44,0
ZREW5V76,Молоко 3.2% 1л,Продукты,4,509.03,71
ZREW5V76,Хлеб ржаной,Продукты,4,3717.02,0
3GOAJTOU,Лампочка светодиодная 9W,Товары для дома,4,2261.72,0
3GOAJTOU,Скатерть льняная,Текстиль,4,328.19,0
3GOAJTOU,Тарелка глубокая 20см,Посуда,1,4232.0,56
3GOAJTOU,Чай чёрный листовой 100г,Продукты,1,2965.55,0
3GOAJTOU,Тарелка глубокая 20см,Посуда,3,235.56,39
3GOAJTOU,Молоко 3.2% 1л,Продукты,3,3928.83,32
F52QGPA1,Молоко 3.2% 1л,Продукты,4,4831.85,63
F52QGPA1,Чистящее средство для кухни,Бытовая химия,3,2697.05,0
F52QGPA1,Столовый прибор (ложка+вилка),Посуда,1,4526.96,0
F52QGPA1,Швабра с насадкой,Товары для дома,2,1975.61,0
F52QGPA1,Макароны из твёрдых сортов 400г,Продукты,1,4298.38,72
F52QGPA1,Швабра с насадкой,Товары для дома,4,1305.36,48
Z4NT5I2L,Швабра с насадкой,Товары для дома,3,3269.54,45
Z4NT5I2L,Чай чёрный листовой 100г,Продукты,3,2023.17,32
6C44ZA0L,Чай чёрный листовой 100г,Продукты,4,2010.97,46
6C44ZA0L,Чистящее средство для кухни,Бытовая химия,2,1758.32,0
WI0DXL5E,Пакеты для мусора 30л,Товары для дома,4,1471.1,32
WI0DXL5E,Набор кухонных полотенец,Текстиль,3,4439.16,0
WI0DXL5E,Коврик для ванной,Текстиль,2,2274.86,78
WI0DXL5E,Полотенце вафельное,Текстиль,4,918.47,35
WI0DXL5E,Чистящее средство для кухни,Бытовая химия,3,3666.26,0
8TPXEJWI,Яблоки свежие 1кг,Продукты,3,811.0,44
8TPXEJWI,Средство для мытья посуды 500мл,Бытовая химия,1,678.45,75
8TPXEJWI,Хлеб ржаной,Продукты,3,2597.97,0
8TPXEJWI,Постельное бельё 1.5 спальное,Текстиль,2,4186.23,62
8TPXEJWI,Ведро пластиковое 10л,Товары для дома,4,306.64,60
9BUC1LZP,Тарелка глубокая 20см,Посуда,4,2957.31,63
9BUC1LZP,Стиральный порошок 3кг,Бытовая химия,1,779.17,35
9BUC1LZP,Средство для мытья посуды 500мл,Бытовая химия,4,4881.67,0
9BUC1LZP,Шампунь для волос 400мл,Косметика и гигиена,3,2137.26,42
9BUC1LZP,Постельное бельё 1.5 спальное,Текстиль,2,1674.35,0
9BUC1LZP,Хлеб ржаной,Продукты,2,2617.37,69
9BUC1LZP,Кастрюля нержавеющая сталь 4л,Посуда,2,2634.43,49
6A9RRIME,Шампунь для волос 400мл,Косметика и гигиена,1,659.05,32
6A9RRIME,Шампунь для волос 400мл,Косметика и гигиена,1,509.95,0
UVZQLKA2,Кружка керамическая 300мл,Посуда,3,232.37,67
UVZQLKA2,Молоко 3.2% 1л,Продукты,1,2185.68,40
UVZQLKA2,Полотенце вафельное,Текстиль,1,1781.0,0
UVZQLKA2,Яблоки свежие 1кг,Продукты,2,1504.84,52
K3GLGU0W,Отбеливатель 1л,Бытовая химия,3,766.73,65
K3GLGU0W,Постельное бельё 1.5 спальное,Текстиль,4,3156.45,43
K3GLGU0W,Чистящее средство для кухни,Бытовая химия,3,1372.07,0
K3GLGU0W,Гель для душа 250мл,Косметика и гигиена,1,1809.52,71
K3GLGU0W,Хлеб ржаной,Продукты,1,1078.64,0
UVBY16CZ,Яблоки свежие 1кг,Продукты,4,970.54,36
UVBY16CZ,Сковорода антипригарная 24см,Посуда,4,4252.89,37
UVBY16CZ,Сковорода антипригарная 24см,Посуда,1,4919.66,52
UVBY16CZ,Сковорода антипригарная 24см,Посуда,3,2461.97,0
UVBY16CZ,Полотенце вафельное,Текстиль,4,588.18,52
UVBY16CZ,Кастрюля нержавеющая сталь 4л,Посуда,4,2350.67,75
UVBY16CZ,Кружка керамическая 300мл,Посуда,2,1301.38,0
