doc_id,item,category,amount,price,discount
H2QG01OV,Гель для душа 250мл,Косметика и гигиена,3,1544.36,0
H2QG01OV,Скатерть льняная,Текстиль,4,2938.25,0
H2QG01OV,Пакеты для мусора 30л,Товары для дома,4,1275.52,36
H2QG01OV,Стиральный порошок 3кг,Бытовая химия,2,953.27,0
H2QG01OV,Скатерть льняная,Текстиль,3,3822.52,41
H2QG01OV,Сковорода антипригарная 24см,Посуда,1,1950.71,0
H2QG01OV,Коврик для ванной,Текстиль,1,133.16,58
NQLZ4W4G,Столовый прибор (ложка+вилка),Посуда,4,4307.1,80
NQLZ4W4G,Набор кухонных полотенец,Текстиль,4,3401.2,58
NQLZ4W4G,Отбеливатель 1л,Бытовая химия,1,457.09,42
NQLZ4W4G,Стиральный порошок 3кг,Бытовая химия,2,4541.22,66
1LOQ1EYW,Зубная паста 100мл,Косметика и гигиена,4,4097.7,40
1LOQ1EYW,Тарелка глубокая 20см,Посуда,2,791.83,0
1LOQ1EYW,Хлеб ржаной,Продукты,2,1498.47,0
1LOQ1EYW,Набор кухонных полотенец,Текстиль,4,2793.73,66
1RJ1MTYH,Ведро пластиковое 10л,Товары для дома,3,3995.12,0
1RJ1MTYH,Отбеливатель 1л,Бытовая химия,4,2082.93,58
1RJ1MTYH,Столовый прибор (ложка+вилка),Посуда,4,3150.45,0
1RJ1MTYH,Кружка керамическая 300мл,Посуда,2,2846.98,70
1RJ1MTYH,Столовый прибор (ложка+вилка),Посуда,3,3942.28,0
1RJ1MTYH,Отбеливатель 1л,Бытовая химия,1,4924.46,74
1RJ1MTYH,Гель для душа 250мл,Косметика и гигиена,3,816.95,51
1RJ1MTYH,Столовый прибор (ложка+вилка),Посуда,1,3839.38,0
CFDP5X6Y,Чистящее средство для кухни,Бытовая химия,3,4430.98,63
OJFZ42AY,Полотенце вафельное,Текстиль,1,3999.6,0
OJFZ42AY,Набор кухонных полотенец,Текстиль,3,1705.32,41
OJFZ42AY,Кружка керамическая 300мл,Посуда,3,113.7,44
XDGQTECZ,Сковорода антипригарная 24см,Посуда,1,493.7,0
XDGQTECZ,Зубная паста 100мл,Косметика и гигиена,3,477.34,75
XDGQTECZ,Пакеты для мусора 30л,Товары для дома,3,1024.34,0
XDGQTECZ,Сковорода антипригарная 24см,Посуда,1,1753.84,78
XDGQTECZ,Столовый прибор (ложка+вилка),Посуда,1,1032.37,48
LHQZNM6R,Чай чёрный листовой 100г,Продукты,2,3095.63,32
LHQZNM6R,Кружка керамическая 300мл,Посуда,4,1794.39,64
LHQZNM6R,Стиральный порошок 3кг,Бытовая химия,1,4993.38,45
LHQZNM6R,Постельное бельё 1.5 спальное,Текстиль,3,4493.69,33
LHQZNM6R,Кастрюля нержавеющая сталь 4л,Посуда,3,4966.0,72
LHQZNM6R,Гель для душа 250мл,Косметика и гигиена,3,3419.15,0
LHQZNM6R,Гель для душа 250мл,Косметика и гигиена,3,439.95,61
LHQZNM6R,Ведро пластиковое 10л,Товары для дома,2,2283.76,63
