doc_id,item,category,amount,price,discount
OC3BVDZX,Кастрюля нержавеющая сталь 4л,Посуда,1,4159.1,0
OC3BVDZX,Хлеб ржаной,Продукты,1,3123.61,0
GG2WFHOT,Столовый прибор (ложка+вилка),Посуда,2,229.01,49
GG2WFHOT,Швабра с насадкой,Товары для дома,2,1411.54,0
GG2WFHOT,Кондиционер для белья,Бытовая химия,3,4861.33,0
GG2WFHOT,Зубная паста 100мл,Косметика и гигиена,3,4460.93,0
GG2WFHOT,Средство для мытья посуды 500мл,Бытовая химия,3,4019.91,0
GG2WFHOT,Кастрюля нержавеющая сталь 4л,Посуда,3,1688.58,43
GG2WFHOT,Мыло жидкое с дозатором,Косметика и гигиена,1,4153.45,77
GG2WFHOT,Батарейки AAA 4шт,Товары для дома,3,2449.17,41
W0SYP24U,Швабра с насадкой,Товары для дома,1,1681.28,0
W0SYP24U,Кастрюля нержавеющая сталь 4л,Посуда,3,4204.09,49
W0SYP24U,Отбеливатель 1л,Бытовая химия,2,1023.78,0
ZVKLCHUL,Гель для душа 250мл,Косметика и гигиена,2,594.5,35
ZVKLCHUL,Хлеб ржаной,Продукты,1,1267.37,50
ZVKLCHUL,Тарелка глубокая 20см,Посуда,3,3007.75,50
YENUKE4W,Гель для душа 250мл,Косметика и гигиена,2,4449.97,71
YENUKE4W,Отбеливатель 1л,Бытовая химия,1,3902.75,0
Z802NOZ5,Столовый прибор (ложка+вилка),Посуда,3,2634.65,33
Z802NOZ5,Набор кухонных полотенец,Текстиль,3,3665.6,59
Z802NOZ5,Кастрюля нержавеющая сталь 4л,Посуда,3,4064.56,0
Z802NOZ5,Кружка керамическая 300мл,Посуда,2,587.73,64
Z802NOZ5,Коврик для ванной,Текстиль,1,1576.51,0
Z802NOZ5,Ведро пластиковое 10л,Товары для дома,4,240.55,69
Z802NOZ5,Дезодорант-стик,Косметика и гигиена,1,1151.71,0
OG0U0QJ6,Столовый прибор (ложка+вилка),Посуда,2,4502.41,33
FGVMN9S6,Зубная паста 100мл,Косметика и гигиена,2,971.8,36
FGVMN9S6,Набор кухонных полотенец,Текстиль,1,1647.49,0
FGVMN9S6,Яблоки свежие 1кг,Продукты,3,2526.16,0
FGVMN9S6,Дезодорант-стик,Косметика и гигиена,3,1577.62,33
FGVMN9S6,Молоко 3.2% 1л,Продукты,4,3071.56,80
FGVMN9S6,Яблоки свежие 1кг,Продукты,3,1947.9,47
AAPU2X8V,Кастрюля нержавеющая сталь 4л,Посуда,1,2046.96,0
AAPU2X8V,Полотенце вафельное,Текстиль,2,262.78,74
AAPU2X8V,Кастрюля нержавеющая сталь 4л,Посуда,3,1447.32,55
AAPU2X8V,Стиральный порошок 3кг,Бытовая химия,4,3601.52,78
AAPU2X8V,Полотенце вафельное,Текстиль,3,2391.03,0
AAPU2X8V,Ведро пластиковое 10л,Товары для дома,1,2280.35,0
AAPU2X8V,Швабра с насадкой,Товары для дома,1,1104.05,78
