doc_id,item,category,amount,price,discount
UCFN4J0V,Стиральный порошок 3кг,Бытовая химия,4,4311.76,60
O3NOEB5H,Сковорода антипригарная 24см,Посуда,2,1603.97,70
O3NOEB5H,Скатерть льняная,Текстиль,3,3170.61,51
O3NOEB5H,Мыло жидкое с дозатором,Косметика и гигиена,4,2785.45,0
O3NOEB5H,Отбеливатель 1л,Бытовая химия,1,4886.44,65
O3NOEB5H,Гель для душа 250мл,Косметика и гигиена,2,4111.63,38
YZ69DUS8,Дезодорант-стик,Косметика и гигиена,2,697.84,0
YZ69DUS8,Гель для душа 250мл,Косметика и гигиена,2,4022.67,0
YZ69DUS8,Мыло жидкое с дозатором,Косметика и гигиена,4,774.45,50
YZ69DUS8,Дезодорант-стик,Косметика и гигиена,4,2198.44,72
YZ69DUS8,Кондиционер для белья,Бытовая химия,1,1010.3,0
3037D8BI,Дезодорант-стик,Косметика и гигиена,1,2123.56,0
3037D8BI,Столовый прибор (ложка+вилка),Посуда,3,3236.62,0
3037D8BI,Чистящее средство для кухни,Бытовая химия,1,3666.38,72
3037D8BI,Кастрюля нержавеющая сталь 4л,Посуда,2,1808.47,44
OP2DUM5J,Лампочка светодиодная 9W,Товары для дома,2,3475.19,71
OP2DUM5J,Набор кухонных полотенец,Текстиль,1,2340.74,0
OP2DUM5J,Отбеливатель 1л,Бытовая химия,2,3525.16,0
OP2DUM5J,Тарелка глубокая 20см,Посуда,1,2846.37,35
OP2DUM5J,Стиральный порошок 3кг,Бытовая химия,4,1187.69,67
OP2DUM5J,Яблоки свежие 1кг,Продукты,2,789.14,0
IFHNNA0P,Макароны из твёрдых сортов 400г,Продукты,1,4827.59,0
IFHNNA0P,Коврик для ванной,Текстиль,1,102.26,38
IFHNNA0P,Дезодорант-стик,Косметика и гигиена,3,766.45,0
IFHNNA0P,Макароны из твёрдых сортов 400г,Продукты,1,2099.41,0
IFHNNA0P,Макароны из твёрдых сортов 400г,Продукты,3,301.84,0
IFHNNA0P,Кондиционер для белья,Бытовая химия,1,298.77,62
IFHNNA0P,Кружка керамическая 300мл,Посуда,3,4286.87,42
YPJHZF9K,Мыло жидкое с дозатором,Косметика и гигиена,3,155.57,79
YPJHZF9K,Лампочка светодиодная 9W,Товары для дома,3,326.49,0
YPJHZF9K,Кастрюля нержавеющая сталь 4л,Посуда,3,3010.84,37
YPJHZF9K,Отбеливатель 1л,Бытовая химия,3,4976.26,0
6UWBE6AE,Кондиционер для белья,Бытовая химия,1,4821.7,32
6UWBE6AE,Лампочка светодиодная 9W,Товары для дома,3,2206.8,44
6UWBE6AE,Чай чёрный листовой 100г,Продукты,2,655.9,0
6UWBE6AE,Шампунь для волос 400мл,Косметика и гигиена,4,3396.14,57
6UWBE6AE,Чай чёрный листовой 100г,Продукты,2,4171.19,0
6UWBE6AE,Сковорода антипригарная 24см,Посуда,4,2861.85,55
QQP75EPL,Коврик для ванной,Текстиль,1,4171.87,32
QQP75EPL,Кастрюля нержавеющая сталь 4л,Посуда,2,4760.38,40
QQP75EPL,Яблоки свежие 1кг,Продукты,1,2306.81,79
QQP75EPL,Мыло жидкое с дозатором,Косметика и гигиена,3,1001.82,0
B6PS5PJ7,Скатерть льняная,Текстиль,2,378.34,67
B6PS5PJ7,Батарейки AAA 4шт,Товары для дома,1,185.52,0
B6PS5PJ7,Набор кухонных полотенец,Текстиль,3,3725.53,55
B6PS5PJ7,Тарелка глубокая 20см,Посуда,2,126.27,61
B6PS5PJ7,Кружка керамическая 300мл,Посуда,3,4188.52,50
B6PS5PJ7,Коврик для ванной,Текстиль,4,2209.43,80
B6PS5PJ7,Шампунь для волос 400мл,Косметика и гигиена,2,153.54,35
B6PS5PJ7,Макароны из твёрдых сортов 400г,Продукты,2,3866.62,0
AMN3HOS7,Средство для мытья посуды 500мл,Бытовая химия,2,3312.32,0
Q9WSMBJL,Пакеты для мусора 30л,Товары для дома,3,4269.57,68
Q9WSMBJL,Стиральный порошок 3кг,Бытовая химия,1,3522.92,73
Q9WSMBJL,Стиральный порошок 3кг,Бытовая химия,2,3137.69,0
FIWLLSE6,Молоко 3.2% 1л,Продукты,4,4940.09,0
FIWLLSE6,Стиральный порошок 3кг,Бытовая химия,3,862.07,38
FIWLLSE6,Полотенце вафельное,Текстиль,4,4472.63,44
FIWLLSE6,Дезодорант-стик,Косметика и гигиена,1,183.82,64
FIWLLSE6,Гель для душа 250мл,Косметика и гигиена,3,3176.17,51
1EPFDP1U,Постельное бельё 1.5 спальное,Текстиль,2,1512.17,76
1EPFDP1U,Кружка керамическая 300мл,Посуда,4,3370.62,33
1EPFDP1U,Стиральный порошок 3кг,Бытовая химия,4,4965.19,0
1EPFDP1U,Отбеливатель 1л,Бытовая химия,3,4275.82,0
1EPFDP1U,Зубная паста 100мл,Косметика и гигиена,3,4700.69,80
1EPFDP1U,Стиральный порошок 3кг,Бытовая химия,3,1880.32,32
1EPFDP1U,Швабра с насадкой,Товары для дома,4,4733.66,64
Q0NROXSK,Батарейки AAA 4шт,Товары для дома,1,1377.62,73
9QI6E7MI,Кружка керамическая 300мл,Посуда,2,483.93,56
9QI6E7MI,Тарелка глубокая 20см,Посуда,2,1565.57,0
9QI6E7MI,Стиральный порошок 3кг,Бытовая химия,1,1456.34,0
9QI6E7MI,Коврик для ванной,Текстиль,1,3942.03,0
9QI6E7MI,Сковорода антипригарная 24см,Посуда,4,1465.76,0
9QI6E7MI,Пакеты для мусора 30л,Товары для дома,1,4515.31,52
9QI6E7MI,Кастрюля нержавеющая сталь 4л,Посуда,3,947.07,0
9QI6E7MI,Стиральный порошок 3кг,Бытовая химия,3,1389.43,63
GKE2DHLF,Полотенце вафельное,Текстиль,1,677.98,0
GKE2DHLF,Отбеливатель 1л,Бытовая химия,1,4529.45,54
GKE2DHLF,Коврик для ванной,Текстиль,1,3341.23,47
GHXK2MF7,Хлеб ржаной,Продукты,3,4779.54,56
GHXK2MF7,Набор кухонных полотенец,Текстиль,3,870.7,0
GHXK2MF7,Набор кухонных полотенец,Текстиль,1,3744.88,61
GHXK2MF7,Полотенце вафельное,Текстиль,2,466.56,56
GHXK2MF7,Кондиционер для белья,Бытовая химия,2,204.39,0
GHXK2MF7,Набор кухонных полотенец,Текстиль,2,393.1,49
GHXK2MF7,Чистящее средство для кухни,Бытовая химия,3,3706.81,0
