doc_id,item,category,amount,price,discount
ZR0PJ17Z,Ведро пластиковое 10л,Товары для дома,3,2510.49,61
ZR0PJ17Z,Кастрюля нержавеющая сталь 4л,Посуда,1,4193.17,71
ZR0PJ17Z,Батарейки AAA 4шт,Товары для дома,2,4898.25,50
ZR0PJ17Z,Батарейки AAA 4шт,Товары для дома,2,3562.13,75
ZR0PJ17Z,Столовый прибор (ложка+вилка),Посуда,1,1545.85,76
ZR0PJ17Z,Коврик для ванной,Текстиль,4,4861.94,53
ZR0PJ17Z,Кастрюля нержавеющая сталь 4л,Посуда,1,3298.06,35
ZR0PJ17Z,Чай чёрный листовой 100г,Продукты,2,1970.78,64
XYM0WKB4,Ведро пластиковое 10л,Товары для дома,2,1141.01,37
XYM0WKB4,Отбеливатель 1л,Бытовая химия,3,3112.01,38
XYM0WKB4,Сковорода антипригарная 24см,Посуда,1,148.36,0
XYM0WKB4,Чистящее средство для кухни,Бытовая химия,4,1286.69,57
XYM0WKB4,Молоко 3.2% 1л,Продукты,3,1828.61,49
XYM0WKB4,Пакеты для мусора 30л,Товары для дома,4,145.61,40
XYM0WKB4,Кастрюля нержавеющая сталь 4л,Посуда,1,3452.17,58
O66J1YJ3,Стиральный порошок 3кг,Бытовая химия,3,3078.3,49
O66J1YJ3,Скатерть льняная,Текстиль,4,3972.56,0
O66J1YJ3,Тарелка глубокая 20см,Посуда,1,1995.13,49
O66J1YJ3,Отбеливатель 1л,Бытовая химия,3,2209.62,0
O66J1YJ3,Яблоки свежие 1кг,Продукты,1,114.26,73
O66J1YJ3,Швабра с насадкой,Товары для дома,4,1966.87,0
O66J1YJ3,Отбеливатель 1л,Бытовая химия,4,1489.1,0
O66J1YJ3,Макароны из твёрдых сортов 400г,Продукты,1,4763.48,75
DG5GL2PC,Молоко 3.2% 1л,Продукты,1,4685.99,65
DG5GL2PC,Кондиционер для белья,Бытовая химия,4,2919.82,41
DG5GL2PC,Стиральный порошок 3кг,Бытовая химия,3,3992.15,69
DG5GL2PC,Гель для душа 250мл,Косметика и гигиена,1,2599.17,39
DG5GL2PC,Коврик для ванной,Текстиль,2,3998.77,0
DG5GL2PC,Чистящее средство для кухни,Бытовая химия,3,4901.12,31
DG5GL2PC,Кружка керамическая 300мл,Посуда,4,3427.28,68
DG5GL2PC,Коврик для ванной,Текстиль,4,4928.03,39
