doc_id,item,category,amount,price,discount
X1XPS41O,Мыло жидкое с дозатором,Косметика и гигиена,1,4895.1,70
X1XPS41O,Набор кухонных полотенец,Текстиль,4,4190.58,0
X1XPS41O,Стиральный порошок 3кг,Бытовая химия,3,3801.55,0
X1XPS41O,Набор кухонных полотенец,Текстиль,1,3022.56,0
X1XPS41O,Скатерть льняная,Текстиль,2,1965.34,0
X1XPS41O,Кружка керамическая 300мл,Посуда,4,602.05,63
8WEV076W,Полотенце вафельное,Текстиль,2,1180.5,53
8WEV076W,Чай чёрный листовой 100г,Продукты,4,4402.52,0
8WEV076W,Кондиционер для белья,Бытовая химия,1,657.11,0
8WEV076W,Кондиционер для белья,Бытовая химия,2,3783.4,0
8WEV076W,Кондиционер для белья,Бытовая химия,4,3344.6,32
8WEV076W,Кружка керамическая 300мл,Посуда,2,4369.54,53
8WEV076W,Чистящее средство для кухни,Бытовая химия,3,859.79,63
YIX30LPZ,Хлеб ржаной,Продукты,4,1874.83,51
YIX30LPZ,Ведро пластиковое 10л,Товары для дома,1,4716.9,0
YIX30LPZ,Коврик для ванной,Текстиль,4,2648.95,74
YIX30LPZ,Батарейки AAA 4шт,Товары для дома,3,683.21,56
69SDAUJB,Полотенце вафельное,Текстиль,1,4057.9,0
69SDAUJB,Отбеливатель 1л,Бытовая химия,1,2903.57,0
69SDAUJB,Набор кухонных полотенец,Текстиль,1,2797.32,50
69SDAUJB,Шампунь для волос 400мл,Косметика и гигиена,4,2806.33,0
69SDAUJB,Мыло жидкое с дозатором,Косметика и гигиена,1,3100.86,70
TRETCP9X,Шампунь для волос 400мл,Косметика и гигиена,3,1003.49,33
TRETCP9X,Постельное бельё 1.5 спальное,Текстиль,3,1767.61,74
TRETCP9X,Отбеливатель 1л,Бытовая химия,4,2317.46,37
TRETCP9X,Постельное бельё 1.5 спальное,Текстиль,1,3414.85,72
TRETCP9X,Швабра с насадкой,Товары для дома,3,1165.54,0
TRETCP9X,Кружка керамическая 300мл,Посуда,3,2802.88,65
54VYBEZD,Сковорода антипригарная 24см,Посуда,4,1817.47,46
54VYBEZD,Зубная паста 100мл,Косметика и гигиена,4,4600.3,80
54VYBEZD,Коврик для ванной,Текстиль,3,1207.37,0
54VYBEZD,Мыло жидкое с дозатором,Косметика и гигиена,4,835.52,0
54VYBEZD,Скатерть льняная,Текстиль,2,2781.72,43
54VYBEZD,Тарелка глубокая 20см,Посуда,4,1412.44,0
ESY48NMX,Молоко 3.2% 1л,Продукты,4,182.9,0
ESY48NMX,Шампунь для волос 400мл,Косметика и гигиена,1,1123.1,72
ESY48NMX,Кружка керамическая 300мл,Посуда,3,4671.71,59
ESY48NMX,Набор кухонных полотенец,Текстиль,2,89.92,0
MNLMII57,Хлеб ржаной,Продукты,4,4521.1,67
MNLMII57,Швабра с насадкой,Товары для дома,1,2175.54,0
MNLMII57,Стиральный порошок 3кг,Бытовая химия,4,1186.63,0
6EB9QDYX,Постельное бельё 1.5 спальное,Текстиль,4,4269.63,31
6EB9QDYX,Кастрюля нержавеющая сталь 4л,Посуда,3,1873.87,77
6EB9QDYX,Кондиционер для белья,Бытовая химия,3,2990.47,63
6EB9QDYX,Коврик для ванной,Текстиль,1,1669.15,53
6EB9QDYX,Шампунь для волос 400мл,Косметика и гигиена,4,582.89,0
OR7G61AL,Отбеливатель 1л,Бытовая химия,3,878.87,51
OR7G61AL,Шампунь для волос 400мл,Косметика и гигиена,3,2950.57,60
OR7G61AL,Яблоки свежие 1кг,Продукты,4,791.61,0
OR7G61AL,Кондиционер для белья,Бытовая химия,3,3936.42,62
OR7G61AL,Мыло жидкое с дозатором,Косметика и гигиена,1,4019.77,0
OR7G61AL,Яблоки свежие 1кг,Продукты,2,2941.2,49
OR7G61AL,Чай чёрный листовой 100г,Продукты,1,4737.83,40
11ASQZQU,Стиральный порошок 3кг,Бытовая химия,2,969.43,0
11ASQZQU,Молоко 3.2% 1л,Продукты,4,225.02,34
11ASQZQU,Кондиционер для белья,Бытовая химия,2,3559.93,71
11ASQZQU,Скатерть льняная,Текстиль,4,4472.03,0
11ASQZQU,Сковорода антипригарная 24см,Посуда,3,2991.62,0
MIY43PBJ,Зубная паста 100мл,Косметика и гигиена,4,4591.39,76
MIY43PBJ,Мыло жидкое с дозатором,Косметика и гигиена,3,4593.51,74
MIY43PBJ,Яблоки свежие 1кг,Продукты,4,2620.9,74
MIY43PBJ,Дезодорант-стик,Косметика и гигиена,1,3997.63,41
M58PFZXW,Лампочка светодиодная 9W,Товары для дома,1,1039.08,71
M58PFZXW,Швабра с насадкой,Товары для дома,4,771.46,50
M58PFZXW,Ведро пластиковое 10л,Товары для дома,1,693.48,61
M58PFZXW,Зубная паста 100мл,Косметика и гигиена,1,3958.89,0
M58PFZXW,Чай чёрный листовой 100г,Продукты,2,2541.0,0
